SMERGE,Date,PageName,LAI,Albedo,NDVI,Clay,Sand,Silt ,Slope,Elevation,Ascept
172.6,10/6/2012,B8,19.0,78.0,177.0,22.75,19.25,58.0,0.337614715,522.0,45.0
172.6,10/6/2012,B10,19.0,78.0,177.0,22.75,19.25,58.0,0.911207378,521.5,67.49999809
172.6,10/6/2012,B11,19.0,78.0,177.0,22.75,19.25,58.0,0.824218412,521.0,57.28996531
172.6,10/6/2012,B13,19.0,78.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,B14,19.0,78.0,177.0,22.75,19.25,58.0,0.337614715,521.0,45.0
172.6,10/6/2012,B16,19.0,86.0,177.0,22.75,19.25,58.0,0.824218412,520.6666667,147.2899653
172.6,10/6/2012,B17,19.0,87.0,177.0,22.75,19.25,58.0,0.337614715,520.0,315.0
172.6,10/6/2012,B18,19.0,87.0,177.0,22.75,19.25,58.0,0.954841256,521.0,270.0
172.6,10/6/2012,B19,19.0,87.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,C2,19.0,78.0,177.0,13.6975,62.3835,23.919,7.210668564,529.0,107.2414627
172.6,10/6/2012,C3,19.0,78.0,177.0,13.6975,62.3835,23.919,4.380486965,526.0,112.3801346
172.6,10/6/2012,C4,19.0,78.0,177.0,13.6975,62.3835,23.919,3.381616433,525.3333333,113.7560145
172.6,10/6/2012,C5,19.0,78.0,177.0,15.20625,55.19458333,29.59916667,2.725841999,524.0,113.1226807
172.6,10/6/2012,C6,19.0,78.0,177.0,21.74416667,24.04261111,54.21322222,2.176923037,522.6666667,114.8555247
172.6,10/6/2012,C7,19.0,78.0,177.0,22.75,19.25,58.0,1.391763449,522.0,120.9637604
172.6,10/6/2012,C8,19.0,78.0,177.0,22.75,19.25,58.0,0.337614715,522.0,135.0
172.6,10/6/2012,C9,19.0,78.0,177.0,22.75,19.25,58.0,0.749099076,522.0,105.0
172.6,10/6/2012,C10,19.0,78.0,177.0,22.75,19.25,58.0,0.954841256,521.5,90.0
172.6,10/6/2012,C11,19.0,78.0,177.0,22.75,19.25,58.0,0.636560837,521.0,59.66666667
172.6,10/6/2012,C12,19.0,78.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,C13,19.0,78.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,C14,19.0,81.0,177.0,22.75,19.25,58.0,0.477453768,521.0,90.0
172.6,10/6/2012,C15,19.0,87.0,177.0,22.75,19.25,58.0,0.616174132,520.5,99.21747589
172.6,10/6/2012,C16,19.0,87.0,177.0,22.75,19.25,58.0,0.728331665,520.0,147.2899679
172.6,10/6/2012,C17,19.0,87.0,177.0,22.75,19.25,58.0,0.675206006,520.0,225.0
172.6,10/6/2012,C18,19.0,87.0,177.0,22.75,19.25,58.0,0.754894495,521.0,251.5650482
172.6,10/6/2012,C19,19.0,87.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,D1,19.0,78.0,177.0,13.75,63.14688889,23.10311111,4.679912567,535.0,104.7435608
172.6,10/6/2012,D2,19.0,78.0,177.0,13.6975,62.3835,23.919,7.371306896,530.0,104.9314194
172.6,10/6/2012,D3,19.0,78.0,177.0,13.6975,62.3835,23.919,4.972358227,527.0,106.6992416
172.6,10/6/2012,D4,19.0,78.0,177.0,13.6975,62.3835,23.919,3.778661251,525.6666667,104.2294896
172.6,10/6/2012,D5,19.0,78.0,177.0,13.6975,62.3835,23.919,2.722724438,524.5,105.7147827
172.6,10/6/2012,D7,19.0,78.0,177.0,22.75,19.25,58.0,1.817522049,523.0,113.1985931
172.6,10/6/2012,D8,19.0,78.0,177.0,22.75,19.25,58.0,0.754894495,522.0,108.4349518
172.6,10/6/2012,D10,19.0,78.0,177.0,22.75,19.25,58.0,0.954841256,521.5,90.0
172.6,10/6/2012,D11,19.0,78.0,177.0,22.75,19.25,58.0,0.636560837,521.0,59.66666667
172.6,10/6/2012,D12,19.0,78.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,D13,19.0,82.5,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,D14,19.0,87.0,177.0,22.75,19.25,58.0,0.337614715,521.0,135.0
172.6,10/6/2012,D15,19.0,87.0,177.0,22.75,19.25,58.0,0.546254605,521.0,148.2825241
172.6,10/6/2012,D16,19.0,87.0,177.0,22.75,19.25,58.0,0.754894495,521.0,173.8550161
172.6,10/6/2012,D18,19.0,87.0,177.0,22.75,19.25,58.0,0.337614715,521.0,225.0
172.6,10/6/2012,D19,19.0,87.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,E1,19.0,78.0,177.0,13.765,63.365,22.87,3.109632969,535.0,94.39870453
172.6,10/6/2012,E2,19.0,78.0,177.0,13.70875,62.54708333,23.74416667,6.990494251,531.0,99.78240967
172.6,10/6/2012,E3,19.0,78.0,177.0,13.6975,62.3835,23.919,5.601181984,528.0,102.2647705
172.6,10/6/2012,E4,19.0,78.0,177.0,13.6975,62.3835,23.919,4.298374335,526.0,101.6282094
172.6,10/6/2012,E5,19.0,78.0,177.0,13.6975,62.3835,23.919,2.903879762,524.5,98.8250618
172.6,10/6/2012,E6,19.0,78.0,177.0,13.6975,62.3835,23.919,2.003060977,523.6666667,96.93683116
172.6,10/6/2012,E7,19.0,78.0,177.0,22.75,19.25,58.0,1.687604904,523.0,98.13010406
172.6,10/6/2012,E8,19.0,78.0,177.0,22.75,19.25,58.0,1.067520261,522.0,116.5650482
172.6,10/6/2012,E9,19.0,78.0,177.0,22.75,19.25,58.0,1.067520261,522.0,116.5650482
172.6,10/6/2012,E10,19.0,78.0,177.0,22.75,19.25,58.0,1.067520261,521.5,116.5650482
172.6,10/6/2012,E11,19.0,79.0,177.0,22.75,19.25,58.0,0.824218412,521.0,122.7100321
172.6,10/6/2012,E12,19.0,85.5,177.0,22.75,19.25,58.0,0.337614715,521.0,135.0
172.6,10/6/2012,E13,19.0,87.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,E14,19.0,87.0,177.0,22.75,19.25,58.0,0.337614715,521.0,45.0
172.6,10/6/2012,E15,19.0,87.0,177.0,22.75,19.25,58.0,0.546254605,521.0,31.71747398
172.6,10/6/2012,E16,19.0,87.0,177.0,22.75,19.25,58.0,0.754894495,521.0,126.1449865
172.6,10/6/2012,E17,19.0,87.0,177.0,22.75,19.25,58.0,0.754894495,521.0,341.5650635
172.6,10/6/2012,E18,19.0,87.0,177.0,22.75,19.25,58.0,0.337614715,521.0,315.0
172.6,10/6/2012,E19,19.0,87.0,177.0,22.75,19.25,58.0,0.337614715,521.0,45.0
172.6,10/6/2012,F1,19.0,78.0,177.0,13.765,63.365,22.87,2.569502831,535.0,68.19859314
172.6,10/6/2012,F2,19.0,78.0,177.0,13.75375,63.20141667,23.04483333,5.951584339,532.0,87.70938873
172.6,10/6/2012,F3,19.0,78.0,177.0,13.705,62.49255556,23.80244444,5.322852612,528.0,100.3048477
172.6,10/6/2012,F4,19.0,78.0,177.0,13.6975,62.3835,23.919,4.489343484,526.6666667,107.1389796
172.6,10/6/2012,F5,19.0,78.0,177.0,13.6975,62.3835,23.919,3.477385044,525.0,112.5
172.6,10/6/2012,F6,19.0,78.0,177.0,13.6975,62.3835,23.919,2.716299023,523.8571429,115.7648283
172.6,10/6/2012,F7,19.0,78.0,177.0,18.22375,40.81675,40.9595,1.721006155,523.0,123.6900711
172.6,10/6/2012,F8,19.0,78.0,177.0,22.75,19.25,58.0,1.391763449,523.0,120.9637604
172.6,10/6/2012,F10,19.0,79.5,177.0,22.75,19.25,58.0,1.067520261,522.0,116.5650482
172.6,10/6/2012,F11,19.0,86.0,177.0,22.75,19.25,58.0,0.963311672,521.6666667,113.8550161
172.6,10/6/2012,F13,19.0,87.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,F14,19.0,87.0,177.0,22.75,19.25,58.0,0.477453768,521.0,90.0
172.6,10/6/2012,F16,19.0,87.0,177.0,22.75,19.25,58.0,0.477453768,520.0,150.0
172.6,10/6/2012,F17,19.0,87.0,177.0,22.75,19.25,58.0,0.477453768,520.0,270.0
172.6,10/6/2012,F18,19.0,87.0,177.0,22.75,19.25,58.0,0.477453768,521.0,270.0
172.6,10/6/2012,F19,19.0,87.0,177.0,22.75,19.25,58.0,0.754894495,521.0,71.56504822
172.6,10/6/2012,G1,19.0,78.0,177.0,13.765,63.365,22.87,3.945476532,533.0,25.01689339
172.6,10/6/2012,G2,19.0,78.0,177.0,13.765,63.365,22.87,3.769243956,531.0,71.56504822
172.6,10/6/2012,G3,19.0,78.0,177.0,13.735,62.92877778,23.33622222,4.222687244,529.0,106.3895416
172.6,10/6/2012,G4,19.0,78.0,177.0,13.6975,62.3835,23.919,4.327887058,527.6666667,110.3832703
172.6,10/6/2012,G5,19.0,78.0,177.0,13.6975,62.3835,23.919,3.850959539,526.0,111.7088242
172.6,10/6/2012,G6,19.0,78.0,177.0,13.6975,62.3835,23.919,3.321432114,525.0,111.0375137
172.6,10/6/2012,G7,19.0,78.0,177.0,13.6975,62.3835,23.919,1.817522049,524.0,113.1985931
172.6,10/6/2012,G8,19.0,78.0,177.0,22.75,19.25,58.0,1.687604904,523.0,98.13010406
172.6,10/6/2012,G9,19.0,81.0,177.0,22.75,19.25,58.0,1.199095805,522.3333333,92.71003469
172.6,10/6/2012,G10,19.0,87.0,177.0,22.75,19.25,58.0,0.954841256,522.0,90.0
172.6,10/6/2012,G11,19.0,87.0,177.0,22.75,19.25,58.0,0.954841256,521.6666667,90.0
172.6,10/6/2012,G12,19.0,87.0,177.0,22.75,19.25,58.0,0.954841256,521.0,90.0
172.6,10/6/2012,G13,19.0,87.0,177.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,G14,19.0,87.0,177.0,22.75,19.25,58.0,0.477453768,521.0,90.0
172.6,10/6/2012,G15,19.0,87.0,177.0,19.02424242,37.35636364,43.61939394,0.407534242,521.0,112.5
172.6,10/6/2012,G16,19.0,87.0,177.0,19.64520202,34.33863636,46.01616162,0.450145145,521.0,165.0
172.6,10/6/2012,G17,19.0,87.0,177.0,21.71506734,24.27954545,54.00538721,0.675206006,521.0,225.0
172.6,10/6/2012,G18,19.0,87.0,177.0,22.75,19.25,58.0,0.337614715,521.0,225.0
172.6,10/6/2012,G19,19.0,87.0,177.0,22.75,19.25,58.0,0.954841256,521.0,90.0
172.6,10/6/2012,H1,19.0,78.0,177.0,13.765,63.365,22.87,4.289153576,530.0,0.0
172.6,10/6/2012,H2,19.0,78.0,177.0,13.765,63.365,22.87,1.687604904,531.0,8.130101204
172.6,10/6/2012,H3,19.0,78.0,177.0,13.765,63.365,22.87,2.569502831,530.0,111.8014069
172.6,10/6/2012,H4,19.0,78.0,177.0,13.72,62.71066667,23.56933333,4.071529071,528.6666667,110.7503764
172.6,10/6/2012,H5,19.0,78.0,178.33333333333331,13.6975,62.3835,23.919,4.295893073,526.5,109.3299065
172.6,10/6/2012,H7,19.0,78.0,179.66666666666663,14.70333333,57.59088889,27.70577778,2.134299994,524.0,116.5650482
172.6,10/6/2012,H8,19.0,82.5,179.66666666666663,22.75,19.25,58.0,2.134299994,523.0,116.5650482
172.6,10/6/2012,H9,19.0,87.0,179.66666666666663,22.75,19.25,58.0,1.63927563,522.3333333,119.497523
172.6,10/6/2012,H10,19.0,87.0,179.66666666666663,22.75,19.25,58.0,1.304440796,522.0,111.1368446
172.6,10/6/2012,H11,19.0,87.0,179.66666666666663,22.75,19.25,58.0,1.129692515,521.6666667,97.5399526
172.6,10/6/2012,H12,19.0,87.0,179.66666666666663,22.75,19.25,58.0,0.954841256,521.0,90.0
172.6,10/6/2012,H13,19.0,87.0,179.5,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,H14,19.0,87.0,179.85714285714286,22.75,19.25,58.0,0.566170871,521.0,53.42378616
172.6,10/6/2012,H15,19.0,87.0,179.66666666666663,13.43560606,64.51590909,22.04848485,0.754894495,520.5,44.99999809
172.6,10/6/2012,H16,19.0,87.0,171.66666666666663,13.43560606,64.51590909,22.04848485,0.840846459,520.3333333,117.2899653
172.6,10/6/2012,H17,19.0,87.0,171.66666666666663,17.5753367,44.39772727,38.02693603,1.012750387,521.0,315.0
172.6,10/6/2012,H18,19.0,87.0,171.66666666666663,22.75,19.25,58.0,0.337614715,521.0,315.0
172.6,10/6/2012,H19,19.0,87.0,171.66666666666663,22.75,19.25,58.0,0.954841256,521.0,90.0
172.6,10/6/2012,I1,19.0,78.0,177.0,13.765,63.365,22.87,2.569502831,528.0,338.1985779
172.6,10/6/2012,I2,19.0,78.0,177.0,13.765,63.365,22.87,2.719923258,529.0,322.1250305
172.6,10/6/2012,I3,19.0,78.0,177.0,13.765,63.365,22.87,1.067520261,531.0,26.56505013
172.6,10/6/2012,I4,19.0,78.0,177.0,13.765,63.365,22.87,3.232805928,529.6666667,73.08181318
172.6,10/6/2012,I5,19.0,78.0,179.0,13.705,62.49255556,23.80244444,4.1232723,527.5,100.188221
172.6,10/6/2012,I6,19.0,79.0,181.0,13.6975,62.3835,23.919,3.931095839,526.0,104.0362473
172.6,10/6/2012,I7,19.0,85.5,181.0,13.6975,62.3835,23.919,2.134299994,525.0,116.5650482
172.6,10/6/2012,I8,19.0,87.0,181.0,18.22375,40.81675,40.9595,2.134299994,524.0,116.5650482
172.6,10/6/2012,I9,19.0,87.0,181.0,22.75,19.25,58.0,1.923114697,523.3333333,114.3207448
172.6,10/6/2012,I10,19.0,87.0,181.0,22.75,19.25,58.0,1.752563477,522.5,105.6643486
172.6,10/6/2012,I11,19.0,87.0,181.0,22.75,19.25,58.0,1.443350355,521.6666667,95.42006938
172.6,10/6/2012,I12,19.0,87.0,181.0,22.75,19.25,58.0,0.954841256,521.0,90.0
172.6,10/6/2012,I13,19.0,87.0,181.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,I14,19.0,87.0,181.0,20.42140152,30.56647727,49.01212121,0.636560837,521.0,59.66666667
172.6,10/6/2012,I15,19.0,87.0,181.0,13.43560606,64.51590909,22.04848485,0.854867876,520.5,80.78252411
172.6,10/6/2012,I16,19.0,87.0,169.0,13.43560606,64.51590909,22.04848485,0.859103084,520.0,146.5650533
172.6,10/6/2012,I17,19.0,87.0,169.0,13.43560606,64.51590909,22.04848485,1.067520261,520.0,296.5650635
172.6,10/6/2012,I18,19.0,87.0,169.0,22.75,19.25,58.0,0.754894495,521.0,288.4349365
172.6,10/6/2012,I19,19.0,87.0,169.0,22.75,19.25,58.0,0.954841256,521.0,90.0
172.6,10/6/2012,J1,19.0,78.0,177.0,13.748125,63.119625,23.13225,1.391763449,528.0,329.0362549
172.6,10/6/2012,J2,19.0,78.0,177.0,13.765,63.365,22.87,2.385944128,528.0,323.1300964
172.6,10/6/2012,J3,19.0,78.0,177.0,13.765,63.365,22.87,2.134299994,529.0,333.4349365
172.6,10/6/2012,J4,19.0,78.0,177.0,13.765,63.365,22.87,2.83264184,529.0,162.4819031
172.6,10/6/2012,J5,19.0,79.5,178.7142857142857,13.72,62.71066667,23.56933333,3.497943759,527.5,83.50269318
172.6,10/6/2012,J6,19.0,86.0,181.0,13.6975,62.3835,23.919,3.814074755,526.0,90.0
172.6,10/6/2012,J7,19.0,87.0,181.0,13.6975,62.3835,23.919,1.909152508,525.0,90.0
172.6,10/6/2012,J8,19.0,87.0,181.0,13.6975,62.3835,23.919,1.909152508,524.0,90.0
172.6,10/6/2012,J9,19.0,87.0,181.0,19.7325,33.62783333,46.63966667,1.909152508,523.3333333,90.0
172.6,10/6/2012,J10,19.0,87.0,181.0,22.75,19.25,58.0,1.909152508,522.5,90.0
172.6,10/6/2012,J11,19.0,87.0,181.0,22.75,19.25,58.0,1.591048757,521.6666667,90.0
172.6,10/6/2012,J12,19.0,87.0,181.0,22.75,19.25,58.0,0.954841256,521.0,90.0
172.6,10/6/2012,J13,19.0,87.0,181.0,22.75,19.25,58.0,0.0,521.0,-1.0
172.6,10/6/2012,J14,19.0,87.0,181.0,19.64520202,34.33863636,46.01616162,0.636560837,521.0,59.66666667
172.6,10/6/2012,J15,19.0,87.0,181.0,13.43560606,64.51590909,22.04848485,0.954841256,520.5,90.0
172.6,10/6/2012,J16,19.0,87.0,169.0,13.43560606,64.51590909,22.04848485,1.042266885,520.0,146.2300212
172.6,10/6/2012,J17,19.0,87.0,169.0,13.43560606,64.51590909,22.04848485,1.217118144,520.0,258.6900635
172.6,10/6/2012,J18,19.0,87.0,169.0,16.54040404,49.42727273,34.03232323,1.067520261,521.0,243.4349518
172.6,10/6/2012,J19,19.0,87.0,169.0,22.75,19.25,58.0,1.217118144,521.0,101.3099289
179.2,10/13/2012,A2,14.0,69.0,168.0,13.6975,62.3835,23.919,3.843668222,527.0,119.7448807
179.2,10/13/2012,A3,14.0,69.0,168.0,13.6975,62.3835,23.919,2.719923258,526.0,105.2551193
179.2,10/13/2012,A4,14.0,69.0,168.0,21.74416667,24.04261111,54.21322222,2.528733651,525.3333333,102.6249924
179.2,10/13/2012,A5,14.0,69.0,166.5,22.75,19.25,58.0,2.060371876,524.0,99.72001648
179.2,10/13/2012,A6,14.0,69.0,165.0,22.75,19.25,58.0,1.443350355,523.0,95.42006938
179.2,10/13/2012,A7,14.0,69.0,165.0,22.75,19.25,58.0,0.954841256,523.0,90.0
179.2,10/13/2012,A8,14.0,69.0,165.0,22.75,19.25,58.0,0.477453768,522.0,90.0
179.2,10/13/2012,A9,14.0,69.0,165.0,22.75,19.25,58.0,0.477453768,522.0,90.0
179.2,10/13/2012,A10,14.0,69.0,165.0,22.75,19.25,58.0,0.716147512,522.0,90.0
179.2,10/13/2012,A11,14.0,69.0,165.0,22.75,19.25,58.0,0.795712094,521.6666667,90.0
179.2,10/13/2012,A12,14.0,69.0,165.0,22.75,19.25,58.0,0.477453768,521.0,90.0
179.2,10/13/2012,A13,14.0,69.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,A14,14.0,69.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,A15,14.0,69.0,166.66666666666663,22.75,19.25,58.0,0.377447248,521.0,35.28252411
179.2,10/13/2012,A16,14.111111111111112,68.77777777777777,170.0,22.75,19.25,58.0,0.615801235,520.6666667,62.71003215
179.2,10/13/2012,A17,14.833333333333334,67.33333333333334,170.0,22.75,19.25,58.0,0.337614715,520.0,45.0
179.2,10/13/2012,A18,15.0,67.0,170.0,22.75,19.25,58.0,0.754894495,521.0,251.5650482
179.2,10/13/2012,A19,15.0,67.0,170.0,22.75,19.25,58.0,0.337614715,521.0,225.0
179.2,10/13/2012,B2,14.0,69.0,168.0,13.6975,62.3835,23.919,5.875572681,528.0,111.3706207
179.2,10/13/2012,B3,14.0,69.0,168.0,13.6975,62.3835,23.919,3.372286797,525.0,98.13010406
179.2,10/13/2012,B4,14.0,69.0,168.0,16.715,48.00566667,35.27933333,2.714725018,524.3333333,92.71003469
179.2,10/13/2012,B5,14.0,69.0,166.5,22.75,19.25,58.0,2.27336657,523.5,86.82990265
179.2,10/13/2012,B7,14.0,69.0,165.0,22.75,19.25,58.0,1.067520261,522.0,63.43494797
179.2,10/13/2012,B8,14.0,69.0,165.0,22.75,19.25,58.0,0.337614715,522.0,45.0
179.2,10/13/2012,B10,14.0,69.0,165.0,22.75,19.25,58.0,0.911207378,521.5,67.49999809
179.2,10/13/2012,B11,14.0,69.0,165.0,22.75,19.25,58.0,0.824218412,521.0,57.28996531
179.2,10/13/2012,B13,14.0,69.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,B14,14.0,69.0,165.0,22.75,19.25,58.0,0.337614715,521.0,45.0
179.2,10/13/2012,B16,14.888888888888888,67.22222222222223,170.0,22.75,19.25,58.0,0.824218412,520.6666667,147.2899653
179.2,10/13/2012,B17,15.0,67.0,170.0,22.75,19.25,58.0,0.337614715,520.0,315.0
179.2,10/13/2012,B18,15.0,67.0,170.0,22.75,19.25,58.0,0.954841256,521.0,270.0
179.2,10/13/2012,B19,15.0,67.0,170.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,C2,14.0,69.0,168.0,13.6975,62.3835,23.919,7.210668564,529.0,107.2414627
179.2,10/13/2012,C3,14.0,69.0,168.0,13.6975,62.3835,23.919,4.380486965,526.0,112.3801346
179.2,10/13/2012,C4,14.0,69.0,168.0,13.6975,62.3835,23.919,3.381616433,525.3333333,113.7560145
179.2,10/13/2012,C5,14.0,69.0,166.5,15.20625,55.19458333,29.59916667,2.725841999,524.0,113.1226807
179.2,10/13/2012,C6,14.0,69.0,165.0,21.74416667,24.04261111,54.21322222,2.176923037,522.6666667,114.8555247
179.2,10/13/2012,C7,14.0,69.0,165.0,22.75,19.25,58.0,1.391763449,522.0,120.9637604
179.2,10/13/2012,C8,14.0,69.0,165.0,22.75,19.25,58.0,0.337614715,522.0,135.0
179.2,10/13/2012,C9,14.0,69.0,165.0,22.75,19.25,58.0,0.749099076,522.0,105.0
179.2,10/13/2012,C10,14.0,69.0,165.0,22.75,19.25,58.0,0.954841256,521.5,90.0
179.2,10/13/2012,C11,14.0,69.0,165.0,22.75,19.25,58.0,0.636560837,521.0,59.66666667
179.2,10/13/2012,C12,14.0,69.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,C13,14.0,69.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,C14,14.333333333333334,68.33333333333333,165.0,22.75,19.25,58.0,0.477453768,521.0,90.0
179.2,10/13/2012,C15,15.0,67.0,166.66666666666663,22.75,19.25,58.0,0.616174132,520.5,99.21747589
179.2,10/13/2012,C16,15.0,67.0,170.0,22.75,19.25,58.0,0.728331665,520.0,147.2899679
179.2,10/13/2012,C17,15.0,67.0,170.0,22.75,19.25,58.0,0.675206006,520.0,225.0
179.2,10/13/2012,C18,15.0,67.0,170.0,22.75,19.25,58.0,0.754894495,521.0,251.5650482
179.2,10/13/2012,C19,15.0,67.0,170.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,D1,14.0,69.0,168.0,13.75,63.14688889,23.10311111,4.679912567,535.0,104.7435608
179.2,10/13/2012,D2,14.0,69.0,168.0,13.6975,62.3835,23.919,7.371306896,530.0,104.9314194
179.2,10/13/2012,D3,14.0,69.0,168.0,13.6975,62.3835,23.919,4.972358227,527.0,106.6992416
179.2,10/13/2012,D4,14.0,69.0,168.0,13.6975,62.3835,23.919,3.778661251,525.6666667,104.2294896
179.2,10/13/2012,D5,14.0,69.0,166.5,13.6975,62.3835,23.919,2.722724438,524.5,105.7147827
179.2,10/13/2012,D7,14.0,69.0,165.0,22.75,19.25,58.0,1.817522049,523.0,113.1985931
179.2,10/13/2012,D8,14.0,69.0,165.0,22.75,19.25,58.0,0.754894495,522.0,108.4349518
179.2,10/13/2012,D10,14.0,69.0,165.0,22.75,19.25,58.0,0.954841256,521.5,90.0
179.2,10/13/2012,D11,14.0,69.0,165.0,22.75,19.25,58.0,0.636560837,521.0,59.66666667
179.2,10/13/2012,D12,14.0,69.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,D13,14.5,68.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,D14,15.0,67.0,165.0,22.75,19.25,58.0,0.337614715,521.0,135.0
179.2,10/13/2012,D15,15.0,67.0,166.66666666666663,22.75,19.25,58.0,0.546254605,521.0,148.2825241
179.2,10/13/2012,D16,15.0,67.0,170.0,22.75,19.25,58.0,0.754894495,521.0,173.8550161
179.2,10/13/2012,D18,15.0,67.0,170.0,22.75,19.25,58.0,0.337614715,521.0,225.0
179.2,10/13/2012,D19,15.0,67.0,170.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,E1,14.0,69.0,168.0,13.765,63.365,22.87,3.109632969,535.0,94.39870453
179.2,10/13/2012,E2,14.0,69.0,168.0,13.70875,62.54708333,23.74416667,6.990494251,531.0,99.78240967
179.2,10/13/2012,E3,14.0,69.0,168.0,13.6975,62.3835,23.919,5.601181984,528.0,102.2647705
179.2,10/13/2012,E4,14.0,69.0,168.0,13.6975,62.3835,23.919,4.298374335,526.0,101.6282094
179.2,10/13/2012,E5,14.0,69.0,166.5,13.6975,62.3835,23.919,2.903879762,524.5,98.8250618
179.2,10/13/2012,E6,14.0,69.0,165.0,13.6975,62.3835,23.919,2.003060977,523.6666667,96.93683116
179.2,10/13/2012,E7,14.0,69.0,165.0,22.75,19.25,58.0,1.687604904,523.0,98.13010406
179.2,10/13/2012,E8,14.0,69.0,165.0,22.75,19.25,58.0,1.067520261,522.0,116.5650482
179.2,10/13/2012,E9,14.0,69.0,165.0,22.75,19.25,58.0,1.067520261,522.0,116.5650482
179.2,10/13/2012,E10,14.0,69.0,165.0,22.75,19.25,58.0,1.067520261,521.5,116.5650482
179.2,10/13/2012,E11,14.111111111111112,68.77777777777777,165.0,22.75,19.25,58.0,0.824218412,521.0,122.7100321
179.2,10/13/2012,E12,14.833333333333334,67.33333333333334,165.0,22.75,19.25,58.0,0.337614715,521.0,135.0
179.2,10/13/2012,E13,15.0,67.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,E14,15.0,67.0,165.0,22.75,19.25,58.0,0.337614715,521.0,45.0
179.2,10/13/2012,E15,15.0,67.0,166.66666666666663,22.75,19.25,58.0,0.546254605,521.0,31.71747398
179.2,10/13/2012,E16,15.0,67.0,170.0,22.75,19.25,58.0,0.754894495,521.0,126.1449865
179.2,10/13/2012,E17,15.0,67.0,170.0,22.75,19.25,58.0,0.754894495,521.0,341.5650635
179.2,10/13/2012,E18,15.0,67.0,170.0,22.75,19.25,58.0,0.337614715,521.0,315.0
179.2,10/13/2012,E19,15.0,67.0,170.0,22.75,19.25,58.0,0.337614715,521.0,45.0
179.2,10/13/2012,F1,14.0,69.0,168.0,13.765,63.365,22.87,2.569502831,535.0,68.19859314
179.2,10/13/2012,F2,14.0,69.0,168.0,13.75375,63.20141667,23.04483333,5.951584339,532.0,87.70938873
179.2,10/13/2012,F3,14.0,69.0,168.0,13.705,62.49255556,23.80244444,5.322852612,528.0,100.3048477
179.2,10/13/2012,F4,14.0,69.0,168.0,13.6975,62.3835,23.919,4.489343484,526.6666667,107.1389796
179.2,10/13/2012,F5,14.0,69.0,166.5,13.6975,62.3835,23.919,3.477385044,525.0,112.5
179.2,10/13/2012,F6,14.0,69.0,165.0,13.6975,62.3835,23.919,2.716299023,523.8571429,115.7648283
179.2,10/13/2012,F7,14.0,69.0,165.0,18.22375,40.81675,40.9595,1.721006155,523.0,123.6900711
179.2,10/13/2012,F8,14.0,69.0,165.0,22.75,19.25,58.0,1.391763449,523.0,120.9637604
179.2,10/13/2012,F10,14.166666666666666,68.66666666666666,165.0,22.75,19.25,58.0,1.067520261,522.0,116.5650482
179.2,10/13/2012,F11,14.888888888888888,67.22222222222223,165.0,22.75,19.25,58.0,0.963311672,521.6666667,113.8550161
179.2,10/13/2012,F13,15.0,67.0,165.0,22.75,19.25,58.0,0.0,521.0,-1.0
179.2,10/13/2012,F14,15.0,67.0,165.0,22.75,19.25,58.0,0.477453768,521.0,90.0
179.2,10/13/2012,F16,15.0,67.0,170.0,22.75,19.25,58.0,0.477453768,520.0,150.0
179.2,10/13/2012,F17,15.0,67.0,170.0,22.75,19.25,58.0,0.477453768,520.0,270.0
179.2,10/13/2012,F18,15.0,67.0,170.0,22.75,19.25,58.0,0.477453768,521.0,270.0
